Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2017-08-18,0.0449845,0.0451164,0.0449117,0.0450993
2017-08-21,0.0451003,0.0453365,0.0449857,0.045254
2017-08-22,0.0452323,0.0452823,0.0449944,0.045083
2017-08-23,0.0450812,0.0452618,0.0450167,0.0452047
2017-08-24,0.0452092,0.0452612,0.0451007,0.04519
2017-08-25,0.0451941,0.0457281,0.0451243,0.04567
2017-08-28,0.0457737,0.0459187,0.0456623,0.0459088
2017-08-29,0.0459082,0.0462086,0.0457664,0.0458564
2017-08-30,0.0458383,0.045931,0.0455836,0.0455996
2017-08-31,0.0456542,0.0456644,0.0452999,0.0455994
2017-09-01,0.0456461,0.0458863,0.045494,0.0455527
2017-09-04,0.0456275,0.0457544,0.0455863,0.0456288
2017-09-05,0.0456386,0.045767,0.0454785,0.0456404
2017-09-06,0.0456488,0.0457622,0.0456034,0.0456725
2017-09-07,0.0456796,0.046134,0.0456713,0.0460128
2017-09-08,0.0460206,0.0462712,0.0460045,0.0460749
2017-09-11,0.0460573,0.0461344,0.0457987,0.0458178
2017-09-12,0.0458325,0.0459149,0.0456754,0.0458295
2017-09-13,0.0458505,0.0459451,0.0454827,0.0455284
2017-09-14,0.0455351,0.045727,0.0453873,0.0457189
2017-09-15,0.0457076,0.0459474,0.0456567,0.045776
2017-09-18,0.0457431,0.0458785,0.0456431,0.0457722
2017-09-19,0.0457643,0.0459834,0.0457457,0.0459591
2017-09-20,0.0459519,0.0460274,0.0454653,0.0455741
2017-09-21,0.0455695,0.0458486,0.0454746,0.0457943
2017-09-22,0.0457924,0.0460872,0.0457771,0.0458751
2017-09-25,0.0457411,0.0458398,0.0453957,0.0454856
2017-09-26,0.0454827,0.04554,0.0451494,0.0452974
2017-09-27,0.0453061,0.0453112,0.0449289,0.0451198
